ZONE I=129 J=129
8.931250e-01 -8.500000e-01 -8.125368e-02
8.931250e-01 -8.250000e-01 -7.898853e-02
8.931250e-01 -8.000000e-01 -7.719029e-02
8.931250e-01 -7.750000e-01 -7.587209e-02
8.931250e-01 -7.500000e-01 -7.501375e-02
8.931250e-01 -7.250000e-01 -7.459265e-02
8.931250e-01 -7.000000e-01 -7.464889e-02
8.931250e-01 -6.750000e-01 -7.461476e-02
8.931250e-01 -6.500000e-01 -7.404504e-02
8.931250e-01 -6.250000e-01 -7.378232e-02
8.931250e-01 -6.000000e-01 -7.387024e-02
8.931250e-01 -5.750000e-01 -7.424577e-02
8.931250e-01 -5.500000e-01 -7.490672e-02
8.931250e-01 -5.250000e-01 -7.586619e-02
8.931250e-01 -5.000000e-01 -7.709142e-02
8.931250e-01 -4.750000e-01 -7.860665e-02
8.931250e-01 -4.500000e-01 -8.046370e-02
8.931250e-01 -4.250000e-01 -8.267204e-02
8.931250e-01 -4.000000e-01 -8.530565e-02
8.931250e-01 -3.750000e-01 -8.849421e-02
8.931250e-01 -3.500000e-01 -9.225837e-02
8.931250e-01 -3.250000e-01 -9.572250e-02
8.931250e-01 -3.000000e-01 -9.858675e-02
8.931250e-01 -2.750000e-01 -1.010338e-01
8.931250e-01 -2.500000e-01 -1.031476e-01
8.931250e-01 -2.250000e-01 -1.049926e-01
8.931250e-01 -2.000000e-01 -1.066009e-01
8.931250e-01 -1.750000e-01 -1.079972e-01
8.931250e-01 -1.500000e-01 -1.092119e-01
8.931250e-01 -1.250000e-01 -1.102572e-01
8.931250e-01 -1.000000e-01 -1.111444e-01
8.931250e-01 -7.500000e-02 -1.118974e-01
8.931250e-01 -5.000000e-02 -1.125294e-01
8.931250e-01 -2.500000e-02 -1.130516e-01
8.931250e-01 0.000000e+00 -1.134121e-01
8.931250e-01 2.500000e-02 -1.133934e-01
8.931250e-01 5.000000e-02 -1.131588e-01
8.931250e-01 7.500000e-02 -1.127397e-01
8.931250e-01 1.000000e-01 -1.121367e-01
8.931250e-01 1.250000e-01 -1.113368e-01
8.931250e-01 1.500000e-01 -1.103330e-01
8.931250e-01 1.750000e-01 -1.091191e-01
8.931250e-01 2.000000e-01 -1.076728e-01
8.931250e-01 2.250000e-01 -1.059729e-01
8.931250e-01 2.500000e-01 -1.039933e-01
8.931250e-01 2.750000e-01 -1.016823e-01
8.931250e-01 3.000000e-01 -9.897094e-02
8.931250e-01 3.250000e-01 -9.575895e-02
8.931250e-01 3.500000e-01 -9.183871e-02
8.931250e-01 3.750000e-01 -8.792317e-02
8.931250e-01 4.000000e-01 -8.468338e-02
8.931250e-01 4.250000e-01 -8.197887e-02
8.931250e-01 4.500000e-01 -7.969097e-02
8.931250e-01 4.750000e-01 -7.779717e-02
8.931250e-01 5.000000e-01 -7.623140e-02
8.931250e-01 5.250000e-01 -7.494599e-02
8.931250e-01 5.500000e-01 -7.397293e-02
8.931250e-01 5.750000e-01 -7.329424e-02
8.931250e-01 6.000000e-01 -7.289036e-02
8.931250e-01 6.250000e-01 -7.282525e-02
8.931250e-01 6.500000e-01 -7.311897e-02
8.931250e-01 6.750000e-01 -7.364094e-02
8.931250e-01 7.000000e-01 -7.340754e-02
8.931250e-01 7.250000e-01 -7.339171e-02
8.931250e-01 7.500000e-01 -7.382302e-02
8.931250e-01 7.750000e-01 -7.471250e-02
8.931250e-01 8.000000e-01 -7.609198e-02
8.931250e-01 8.250000e-01 -7.789922e-02
8.931250e-01 8.500000e-01 -8.018937e-02
8.931250e-01 8.750000e-01 -8.306187e-02
8.931250e-01 9.000000e-01 -8.651165e-02
8.931250e-01 9.250000e-01 -9.064920e-02
8.931250e-01 9.500000e-01 -9.567460e-02
8.931250e-01 9.750000e-01 -1.017207e-01
8.931250e-01 1.000000e+00 -1.090713e-01
8.931250e-01 1.025000e+00 -1.176922e-01
8.931250e-01 1.050000e+00 -1.258280e-01
8.931250e-01 1.075000e+00 -1.327124e-01
8.931250e-01 1.100000e+00 -1.385531e-01
8.931250e-01 1.125000e+00 -1.436009e-01
8.931250e-01 1.150000e+00 -1.480364e-01
8.931250e-01 1.175000e+00 -1.519362e-01
8.931250e-01 1.200000e+00 -1.553861e-01
8.931250e-01 1.225000e+00 -1.584584e-01
8.931250e-01 1.250000e+00 -1.611475e-01
8.931250e-01 1.275000e+00 -1.634605e-01
8.931250e-01 1.300000e+00 -1.653977e-01
8.931250e-01 1.325000e+00 -1.668625e-01
8.931250e-01 1.350000e+00 -1.677730e-01
8.931250e-01 1.375000e+00 -1.687406e-01
8.931250e-01 1.400000e+00 -1.702597e-01
8.931250e-01 1.425000e+00 -1.718957e-01
8.931250e-01 1.450000e+00 -1.731435e-01
8.931250e-01 1.475000e+00 -1.736136e-01
8.931250e-01 1.500000e+00 -1.730738e-01
8.931250e-01 1.525000e+00 -1.715091e-01
8.931250e-01 1.550000e+00 -1.691311e-01
8.931250e-01 1.575000e+00 -1.662145e-01
8.931250e-01 1.600000e+00 -1.629870e-01
9.064062e-01 -1.600000e+00 -1.606528e-01
9.064062e-01 -1.575000e+00 -1.637234e-01
9.064062e-01 -1.550000e+00 -1.665674e-01
9.064062e-01 -1.525000e+00 -1.689891e-01
9.064062e-01 -1.500000e+00 -1.706981e-01
9.064062e-01 -1.475000e+00 -1.714271e-01
9.064062e-01 -1.450000e+00 -1.712091e-01
9.064062e-01 -1.425000e+00 -1.702915e-01
9.064062e-01 -1.400000e+00 -1.690436e-01
9.064062e-01 -1.375000e+00 -1.679494e-01
9.064062e-01 -1.350000e+00 -1.672710e-01
9.064062e-01 -1.325000e+00 -1.665419e-01
9.064062e-01 -1.300000e+00 -1.654050e-01
9.064062e-01 -1.275000e+00 -1.638305e-01
9.064062e-01 -1.250000e+00 -1.618345e-01
9.064062e-01 -1.225000e+00 -1.594229e-01
9.064062e-01 -1.200000e+00 -1.565854e-01
9.064062e-01 -1.175000e+00 -1.532912e-01
9.064062e-01 -1.150000e+00 -1.494902e-01
9.064062e-01 -1.125000e+00 -1.451103e-01
9.064062e-01 -1.100000e+00 -1.400504e-01
9.064062e-01 -1.075000e+00 -1.341810e-01
9.064062e-01 -1.050000e+00 -1.273789e-01
9.064062e-01 -1.025000e+00 -1.197699e-01
9.064062e-01 -1.000000e+00 -1.122031e-01
9.064062e-01 -9.750000e-01 -1.055156e-01
9.064062e-01 -9.500000e-01 -9.984667e-02
9.064062e-01 -9.250000e-01 -9.507794e-02
9.064062e-01 -9.000000e-01 -9.107817e-02
9.064062e-01 -8.750000e-01 -8.774170e-02
9.064062e-01 -8.500000e-01 -8.498886e-02
9.064062e-01 -8.250000e-01 -8.275948e-02
9.064062e-01 -8.000000e-01 -8.100937e-02
9.064062e-01 -7.750000e-01 -7.970856e-02
9.064062e-01 -7.500000e-01 -7.883673e-02
9.064062e-01 -7.250000e-01 -7.837303e-02
9.064062e-01 -7.000000e-01 -7.824137e-02
9.064062e-01 -6.750000e-01 -7.810838e-02
9.064062e-01 -6.500000e-01 -7.781918e-02
9.064062e-01 -6.250000e-01 -7.770448e-02
9.064062e-01 -6.000000e-01 -7.786512e-02
9.064062e-01 -5.750000e-01 -7.830625e-02
9.064062e-01 -5.500000e-01 -7.902130e-02
9.064062e-01 -5.250000e-01 -8.000708e-02
9.064062e-01 -5.000000e-01 -8.126629e-02
9.064062e-01 -4.750000e-01 -8.281017e-02
9.064062e-01 -4.500000e-01 -8.465958e-02
9.064062e-01 -4.250000e-01 -8.684575e-02
9.064062e-01 -4.000000e-01 -8.941047e-02
9.064062e-01 -3.750000e-01 -9.238722e-02
9.064062e-01 -3.500000e-01 -9.568417e-02
9.064062e-01 -3.250000e-01 -9.884322e-02
9.064062e-01 -3.000000e-01 -1.016030e-01
9.064062e-01 -2.750000e-01 -1.040071e-01
9.064062e-01 -2.500000e-01 -1.061090e-01
9.064062e-01 -2.250000e-01 -1.079505e-01
9.064062e-01 -2.000000e-01 -1.095630e-01
9.064062e-01 -1.750000e-01 -1.109702e-01
9.064062e-01 -1.500000e-01 -1.121911e-01
9.064062e-01 -1.250000e-01 -1.132409e-01
9.064062e-01 -1.000000e-01 -1.141329e-01
9.064062e-01 -7.500000e-02 -1.148789e-01
9.064062e-01 -5.000000e-02 -1.154887e-01
9.064062e-01 -2.500000e-02 -1.159609e-01
9.064062e-01 0.000000e+00 -1.162401e-01
9.064062e-01 2.500000e-02 -1.162438e-01
9.064062e-01 5.000000e-02 -1.160204e-01
9.064062e-01 7.500000e-02 -1.156008e-01
9.064062e-01 1.000000e-01 -1.149883e-01
9.064062e-01 1.250000e-01 -1.141788e-01
9.064062e-01 1.500000e-01 -1.131651e-01
9.064062e-01 1.750000e-01 -1.119372e-01
9.064062e-01 2.000000e-01 -1.104809e-01
9.064062e-01 2.250000e-01 -1.087769e-01
9.064062e-01 2.500000e-01 -1.067988e-01
9.064062e-01 2.750000e-01 -1.045100e-01
9.064062e-01 3.000000e-01 -1.018624e-01
9.064062e-01 3.250000e-01 -9.879893e-02
9.064062e-01 3.500000e-01 -9.532123e-02
9.064062e-01 3.750000e-01 -9.184112e-02
9.064062e-01 4.000000e-01 -8.876088e-02
9.064062e-01 4.250000e-01 -8.611497e-02
9.064062e-01 4.500000e-01 -8.385777e-02
9.064062e-01 4.750000e-01 -8.194590e-02
9.064062e-01 5.000000e-01 -8.034753e-02
9.064062e-01 5.250000e-01 -7.904231e-02
9.064062e-01 5.500000e-01 -7.802024e-02
9.064062e-01 5.750000e-01 -7.727860e-02
9.064062e-01 6.000000e-01 -7.682105e-02
9.064062e-01 6.250000e-01 -7.665417e-02
9.064062e-01 6.500000e-01 -7.676256e-02
9.064062e-01 6.750000e-01 -7.698823e-02
9.064062e-01 7.000000e-01 -7.699233e-02
9.064062e-01 7.250000e-01 -7.709920e-02
9.064062e-01 7.500000e-01 -7.757761e-02
9.064062e-01 7.750000e-01 -7.847306e-02
9.064062e-01 8.000000e-01 -7.980037e-02
9.064062e-01 8.250000e-01 -8.157844e-02
9.064062e-01 8.500000e-01 -8.383895e-02
9.064062e-01 8.750000e-01 -8.662758e-02
9.064062e-01 9.000000e-01 -9.000513e-02
9.064062e-01 9.250000e-01 -9.405442e-02
9.064062e-01 9.500000e-01 -9.888459e-02
9.064062e-01 9.750000e-01 -1.046266e-01
9.064062e-01 1.000000e+00 -1.113788e-01
9.064062e-01 1.025000e+00 -1.188632e-01
9.064062e-01 1.050000e+00 -1.261395e-01
9.064062e-01 1.075000e+00 -1.326115e-01
9.064062e-01 1.100000e+00 -1.382671e-01
9.064062e-01 1.125000e+00 -1.432324e-01
9.064062e-01 1.150000e+00 -1.476257e-01
9.064062e-01 1.175000e+00 -1.515386e-01
9.064062e-01 1.200000e+00 -1.550395e-01
9.064062e-01 1.225000e+00 -1.581777e-01
9.064062e-01 1.250000e+00 -1.609854e-01
9.064062e-01 1.275000e+00 -1.634808e-01
9.064062e-01 1.300000e+00 -1.656694e-01
9.064062e-01 1.325000e+00 -1.675571e-01
9.064062e-01 1.350000e+00 -1.692321e-01
9.064062e-01 1.375000e+00 -1.710999e-01
9.064062e-01 1.400000e+00 -1.734260e-01
9.064062e-01 1.425000e+00 -1.757907e-01
9.064062e-01 1.450000e+00 -1.776002e-01
9.064062e-01 1.475000e+00 -1.784095e-01
9.064062e-01 1.500000e+00 -1.779310e-01
9.064062e-01 1.525000e+00 -1.761497e-01
9.064062e-01 1.550000e+00 -1.734198e-01
9.064062e-01 1.575000e+00 -1.701279e-01
9.064062e-01 1.600000e+00 -1.665392e-01
9.196875e-01 -1.600000e+00 -1.639165e-01
9.196875e-01 -1.575000e+00 -1.673035e-01
9.196875e-01 -1.550000e+00 -1.704843e-01
9.196875e-01 -1.525000e+00 -1.732529e-01
9.196875e-01 -1.500000e+00 -1.752095e-01
9.196875e-01 -1.475000e+00 -1.758513e-01
9.196875e-01 -1.450000e+00 -1.752665e-01
9.196875e-01 -1.425000e+00 -1.737654e-01
9.196875e-01 -1.400000e+00 -1.717355e-01
9.196875e-01 -1.375000e+00 -1.697745e-01
9.196875e-01 -1.350000e+00 -1.683004e-01
9.196875e-01 -1.325000e+00 -1.669795e-01
9.196875e-01 -1.300000e+00 -1.654777e-01
9.196875e-01 -1.275000e+00 -1.636742e-01
9.196875e-01 -1.250000e+00 -1.615315e-01
9.196875e-01 -1.225000e+00 -1.590289e-01
9.196875e-01 -1.200000e+00 -1.561421e-01
9.196875e-01 -1.175000e+00 -1.528368e-01
9.196875e-01 -1.150000e+00 -1.490661e-01
9.196875e-01 -1.125000e+00 -1.447680e-01
9.196875e-01 -1.100000e+00 -1.398676e-01
9.196875e-01 -1.075000e+00 -1.342882e-01
9.196875e-01 -1.050000e+00 -1.280055e-01
9.196875e-01 -1.025000e+00 -1.212129e-01
9.196875e-01 -1.000000e+00 -1.144666e-01
9.196875e-01 -9.750000e-01 -1.083210e-01
9.196875e-01 -9.500000e-01 -1.029752e-01
9.196875e-01 -9.250000e-01 -9.840909e-02
9.196875e-01 -9.000000e-01 -9.454596e-02
9.196875e-01 -8.750000e-01 -9.130818e-02
9.196875e-01 -8.500000e-01 -8.862987e-02
9.196875e-01 -8.250000e-01 -8.645811e-02
9.196875e-01 -8.000000e-01 -8.475144e-02
9.196875e-01 -7.750000e-01 -8.347734e-02
9.196875e-01 -7.500000e-01 -8.260730e-02
9.196875e-01 -7.250000e-01 -8.210274e-02
9.196875e-01 -7.000000e-01 -8.187262e-02
9.196875e-01 -6.750000e-01 -8.172606e-02
9.196875e-01 -6.500000e-01 -8.158779e-02
9.196875e-01 -6.250000e-01 -8.159848e-02
9.196875e-01 -6.000000e-01 -8.184515e-02
9.196875e-01 -5.750000e-01 -8.234937e-02
9.196875e-01 -5.500000e-01 -8.311332e-02
9.196875e-01 -5.250000e-01 -8.413704e-02
9.196875e-01 -5.000000e-01 -8.542384e-02
9.196875e-01 -4.750000e-01 -8.698222e-02
9.196875e-01 -4.500000e-01 -8.882660e-02
9.196875e-01 -4.250000e-01 -9.097634e-02
9.196875e-01 -4.000000e-01 -9.344919e-02
9.196875e-01 -3.750000e-01 -9.623519e-02
9.196875e-01 -3.500000e-01 -9.921911e-02
9.196875e-01 -3.250000e-01 -1.021268e-01
9.196875e-01 -3.000000e-01 -1.047654e-01
9.196875e-01 -2.750000e-01 -1.071110e-01
9.196875e-01 -2.500000e-01 -1.091860e-01
9.196875e-01 -2.250000e-01 -1.110174e-01
9.196875e-01 -2.000000e-01 -1.126284e-01
9.196875e-01 -1.750000e-01 -1.140384e-01
9.196875e-01 -1.500000e-01 -1.152629e-01
9.196875e-01 -1.250000e-01 -1.163150e-01
9.196875e-01 -1.000000e-01 -1.172055e-01
9.196875e-01 -7.500000e-02 -1.179428e-01
9.196875e-01 -5.000000e-02 -1.185312e-01
9.196875e-01 -2.500000e-02 -1.189622e-01
9.196875e-01 0.000000e+00 -1.191982e-01
9.196875e-01 2.500000e-02 -1.191994e-01
9.196875e-01 5.000000e-02 -1.189794e-01
9.196875e-01 7.500000e-02 -1.185576e-01
9.196875e-01 1.000000e-01 -1.179389e-01
9.196875e-01 1.250000e-01 -1.171211e-01
9.196875e-01 1.500000e-01 -1.160985e-01
9.196875e-01 1.750000e-01 -1.148625e-01
9.196875e-01 2.000000e-01 -1.134012e-01
9.196875e-01 2.250000e-01 -1.116987e-01
9.196875e-01 2.500000e-01 -1.097342e-01
9.196875e-01 2.750000e-01 -1.074820e-01
9.196875e-01 3.000000e-01 -1.049139e-01
9.196875e-01 3.250000e-01 -1.020150e-01
9.196875e-01 3.500000e-01 -9.885109e-02
9.196875e-01 3.750000e-01 -9.568347e-02
9.196875e-01 4.000000e-01 -9.277544e-02
9.196875e-01 4.250000e-01 -9.020897e-02
9.196875e-01 4.500000e-01 -8.798025e-02
9.196875e-01 4.750000e-01 -8.606720e-02
9.196875e-01 5.000000e-01 -8.444924e-02
9.196875e-01 5.250000e-01 -8.311174e-02
9.196875e-01 5.500000e-01 -8.204627e-02
9.196875e-01 5.750000e-01 -8.124950e-02
9.196875e-01 6.000000e-01 -8.072087e-02
9.196875e-01 6.250000e-01 -8.045531e-02
9.196875e-01 6.500000e-01 -8.042001e-02
9.196875e-01 6.750000e-01 -8.050007e-02
9.196875e-01 7.000000e-01 -8.056731e-02
9.196875e-01 7.250000e-01 -8.076383e-02
9.196875e-01 7.500000e-01 -8.126903e-02
9.196875e-01 7.750000e-01 -8.215319e-02
9.196875e-01 8.000000e-01 -8.344739e-02
9.196875e-01 8.250000e-01 -8.517821e-02
9.196875e-01 8.500000e-01 -8.737815e-02
9.196875e-01 8.750000e-01 -9.008928e-02
9.196875e-01 9.000000e-01 -9.336544e-02
9.196875e-01 9.250000e-01 -9.727347e-02
9.196875e-01 9.500000e-01 -1.018909e-01
9.196875e-01 9.750000e-01 -1.072882e-01
9.196875e-01 1.000000e+00 -1.134574e-01
9.196875e-01 1.025000e+00 -1.201216e-01
9.196875e-01 1.050000e+00 -1.266977e-01
9.196875e-01 1.075000e+00 -1.327496e-01
9.196875e-01 1.100000e+00 -1.381729e-01
9.196875e-01 1.125000e+00 -1.430141e-01
9.196875e-01 1.150000e+00 -1.473501e-01
9.196875e-01 1.175000e+00 -1.512532e-01
9.196875e-01 1.200000e+00 -1.547839e-01
9.196875e-01 1.225000e+00 -1.579906e-01
9.196875e-01 1.250000e+00 -1.609122e-01
9.196875e-01 1.275000e+00 -1.635817e-01
9.196875e-01 1.300000e+00 -1.660352e-01
9.196875e-01 1.325000e+00 -1.683369e-01
9.196875e-01 1.350000e+00 -1.706527e-01
9.196875e-01 1.375000e+00 -1.733380e-01
9.196875e-01 1.400000e+00 -1.766258e-01
9.196875e-01 1.425000e+00 -1.799067e-01
9.196875e-01 1.450000e+00 -1.824112e-01
9.196875e-01 1.475000e+00 -1.836495e-01
9.196875e-01 1.500000e+00 -1.832465e-01
9.196875e-01 1.525000e+00 -1.811262e-01
9.196875e-01 1.550000e+00 -1.779275e-01
9.196875e-01 1.575000e+00 -1.741815e-01
9.196875e-01 1.600000e+00 -1.701716e-01
9.329688e-01 -1.600000e+00 -1.672437e-01
9.329688e-01 -1.575000e+00 -1.709927e-01
9.329688e-01 -1.550000e+00 -1.745708e-01
9.329688e-01 -1.525000e+00 -1.777932e-01
9.329688e-01 -1.500000e+00 -1.801985e-01
9.329688e-01 -1.475000e+00 -1.806896e-01
9.329688e-01 -1.450000e+00 -1.796457e-01
9.329688e-01 -1.425000e+00 -1.774461e-01
9.329688e-01 -1.400000e+00 -1.744577e-01
9.329688e-01 -1.375000e+00 -1.714559e-01
9.329688e-01 -1.350000e+00 -1.693071e-01
9.329688e-01 -1.325000e+00 -1.674821e-01
9.329688e-01 -1.300000e+00 -1.656390e-01
9.329688e-01 -1.275000e+00 -1.636124e-01
9.329688e-01 -1.250000e+00 -1.613265e-01
9.329688e-01 -1.225000e+00 -1.587378e-01
9.329688e-01 -1.200000e+00 -1.558109e-01
9.329688e-01 -1.175000e+00 -1.525079e-01
9.329688e-01 -1.150000e+00 -1.487850e-01
9.329688e-01 -1.125000e+00 -1.445918e-01
9.329688e-01 -1.100000e+00 -1.398764e-01
9.329688e-01 -1.075000e+00 -1.346027e-01
9.329688e-01 -1.050000e+00 -1.288010e-01
9.329688e-01 -1.025000e+00 -1.226632e-01
9.329688e-01 -1.000000e+00 -1.165779e-01
9.329688e-01 -9.750000e-01 -1.109338e-01
9.329688e-01 -9.500000e-01 -1.059264e-01
9.329688e-01 -9.250000e-01 -1.015890e-01
9.329688e-01 -9.000000e-01 -9.788691e-02
9.329688e-01 -8.750000e-01 -9.476783e-02
9.329688e-01 -8.500000e-01 -9.218018e-02
9.329688e-01 -8.250000e-01 -9.007871e-02
9.329688e-01 -8.000000e-01 -8.842506e-02
9.329688e-01 -7.750000e-01 -8.718584e-02
9.329688e-01 -7.500000e-01 -8.632758e-02
9.329688e-01 -7.250000e-01 -8.580447e-02
9.329688e-01 -7.000000e-01 -8.553528e-02
9.329688e-01 -6.750000e-01 -8.540409e-02
9.329688e-01 -6.500000e-01 -8.536494e-02
9.329688e-01 -6.250000e-01 -8.548014e-02
9.329688e-01 -6.000000e-01 -8.580947e-02
9.329688e-01 -5.750000e-01 -8.637744e-02
9.329688e-01 -5.500000e-01 -8.719104e-02
9.329688e-01 -5.250000e-01 -8.825252e-02
9.329688e-01 -5.000000e-01 -8.956486e-02
9.329688e-01 -4.750000e-01 -9.113374e-02
9.329688e-01 -4.500000e-01 -9.296750e-02
9.329688e-01 -4.250000e-01 -9.507457e-02
9.329688e-01 -4.000000e-01 -9.745469e-02
9.329688e-01 -3.750000e-01 -1.000758e-01
9.329688e-01 -3.500000e-01 -1.028317e-01
9.329688e-01 -3.250000e-01 -1.055402e-01
9.329688e-01 -3.000000e-01 -1.080579e-01
9.329688e-01 -2.750000e-01 -1.103370e-01
9.329688e-01 -2.500000e-01 -1.123770e-01
9.329688e-01 -2.250000e-01 -1.141913e-01
9.329688e-01 -2.000000e-01 -1.157955e-01
9.329688e-01 -1.750000e-01 -1.172037e-01
9.329688e-01 -1.500000e-01 -1.184284e-01
9.329688e-01 -1.250000e-01 -1.194798e-01
9.329688e-01 -1.000000e-01 -1.203662e-01
9.329688e-01 -7.500000e-02 -1.210932e-01
9.329688e-01 -5.000000e-02 -1.216617e-01
9.329688e-01 -2.500000e-02 -1.220619e-01
9.329688e-01 0.000000e+00 -1.222690e-01
9.329688e-01 2.500000e-02 -1.222604e-01
9.329688e-01 5.000000e-02 -1.220384e-01
9.329688e-01 7.500000e-02 -1.216132e-01
9.329688e-01 1.000000e-01 -1.209889e-01
9.329688e-01 1.250000e-01 -1.201643e-01
9.329688e-01 1.500000e-01 -1.191351e-01
9.329688e-01 1.750000e-01 -1.178943e-01
9.329688e-01 2.000000e-01 -1.164324e-01
9.329688e-01 2.250000e-01 -1.147372e-01
9.329688e-01 2.500000e-01 -1.127940e-01
9.329688e-01 2.750000e-01 -1.105871e-01
9.329688e-01 3.000000e-01 -1.081055e-01
9.329688e-01 3.250000e-01 -1.053611e-01
9.329688e-01 3.500000e-01 -1.024327e-01
9.329688e-01 3.750000e-01 -9.950093e-02
9.329688e-01 4.000000e-01 -9.674916e-02
9.329688e-01 4.250000e-01 -9.426622e-02
9.329688e-01 4.500000e-01 -9.207298e-02
9.329688e-01 4.750000e-01 -9.016475e-02
9.329688e-01 5.000000e-01 -8.853117e-02
9.329688e-01 5.250000e-01 -8.716312e-02
9.329688e-01 5.500000e-01 -8.605455e-02
9.329688e-01 5.750000e-01 -8.520197e-02
9.329688e-01 6.000000e-01 -8.460188e-02
9.329688e-01 6.250000e-01 -8.424376e-02
9.329688e-01 6.500000e-01 -8.409431e-02
9.329688e-01 6.750000e-01 -8.408173e-02
9.329688e-01 7.000000e-01 -8.415491e-02
9.329688e-01 7.250000e-01 -8.439050e-02
9.329688e-01 7.500000e-01 -8.490550e-02
9.329688e-01 7.750000e-01 -8.577009e-02
9.329688e-01 8.000000e-01 -8.702369e-02
9.329688e-01 8.250000e-01 -8.869732e-02
9.329688e-01 8.500000e-01 -9.082370e-02
9.329688e-01 8.750000e-01 -9.344126e-02
9.329688e-01 9.000000e-01 -9.659544e-02
9.329688e-01 9.250000e-01 -1.003375e-01
9.329688e-01 9.500000e-01 -1.047175e-01
9.329688e-01 9.750000e-01 -1.097613e-01
9.329688e-01 1.000000e+00 -1.154111e-01
9.329688e-01 1.025000e+00 -1.214303e-01
9.329688e-01 1.050000e+00 -1.274249e-01
9.329688e-01 1.075000e+00 -1.330722e-01
9.329688e-01 1.100000e+00 -1.382435e-01
9.329688e-01 1.125000e+00 -1.429358e-01
9.329688e-01 1.150000e+00 -1.471931e-01
9.329688e-01 1.175000e+00 -1.510693e-01
9.329688e-01 1.200000e+00 -1.546164e-01
9.329688e-01 1.225000e+00 -1.578817e-01
9.329688e-01 1.250000e+00 -1.609095e-01
9.329688e-01 1.275000e+00 -1.637461e-01
9.329688e-01 1.300000e+00 -1.664523e-01
9.329688e-01 1.325000e+00 -1.691315e-01
9.329688e-01 1.350000e+00 -1.719888e-01
9.329688e-01 1.375000e+00 -1.754024e-01
9.329688e-01 1.400000e+00 -1.798864e-01
9.329688e-01 1.425000e+00 -1.843112e-01
9.329688e-01 1.450000e+00 -1.876550e-01
9.329688e-01 1.475000e+00 -1.894359e-01
9.329688e-01 1.500000e+00 -1.891709e-01
9.329688e-01 1.525000e+00 -1.864632e-01
9.329688e-01 1.550000e+00 -1.826500e-01
9.329688e-01 1.575000e+00 -1.783667e-01
9.329688e-01 1.600000e+00 -1.738747e-01
9.462500e-01 -1.600000e+00 -1.706276e-01
9.462500e-01 -1.575000e+00 -1.747821e-01
9.462500e-01 -1.550000e+00 -1.788134e-01
9.462500e-01 -1.525000e+00 -1.825798e-01
9.462500e-01 -1.500000e+00 -1.851805e-01
9.462500e-01 -1.475000e+00 -1.853621e-01
9.462500e-01 -1.450000e+00 -1.837219e-01
9.462500e-01 -1.425000e+00 -1.807615e-01
9.462500e-01 -1.400000e+00 -1.766243e-01
9.462500e-01 -1.375000e+00 -1.729128e-01
9.462500e-01 -1.350000e+00 -1.702431e-01
9.462500e-01 -1.325000e+00 -1.680027e-01
9.462500e-01 -1.300000e+00 -1.658574e-01
9.462500e-01 -1.275000e+00 -1.636243e-01
9.462500e-01 -1.250000e+00 -1.612047e-01
9.462500e-01 -1.225000e+00 -1.585387e-01
9.462500e-01 -1.200000e+00 -1.555817e-01
9.462500e-01 -1.175000e+00 -1.522934e-01
9.462500e-01 -1.150000e+00 -1.486335e-01
9.462500e-01 -1.125000e+00 -1.445619e-01
9.462500e-01 -1.100000e+00 -1.400457e-01
9.462500e-01 -1.075000e+00 -1.350768e-01
9.462500e-01 -1.050000e+00 -1.297111e-01
9.462500e-01 -1.025000e+00 -1.241195e-01
9.462500e-01 -1.000000e+00 -1.185867e-01
9.462500e-01 -9.750000e-01 -1.133982e-01
9.462500e-01 -9.500000e-01 -1.087276e-01
9.462500e-01 -9.250000e-01 -1.046334e-01
9.462500e-01 -9.000000e-01 -1.011101e-01
9.462500e-01 -8.750000e-01 -9.812624e-02
9.462500e-01 -8.500000e-01 -9.564342e-02
9.462500e-01 -8.250000e-01 -9.362411e-02
9.462500e-01 -8.000000e-01 -9.203358e-02
9.462500e-01 -7.750000e-01 -9.083892e-02
9.462500e-01 -7.500000e-01 -9.000488e-02
9.462500e-01 -7.250000e-01 -8.948536e-02
9.462500e-01 -7.000000e-01 -8.921351e-02
9.462500e-01 -6.750000e-01 -8.911318e-02
9.462500e-01 -6.500000e-01 -8.915149e-02
9.462500e-01 -6.250000e-01 -8.935539e-02
9.462500e-01 -6.000000e-01 -8.976232e-02
9.462500e-01 -5.750000e-01 -9.039335e-02
9.462500e-01 -5.500000e-01 -9.125681e-02
9.462500e-01 -5.250000e-01 -9.235578e-02
9.462500e-01 -5.000000e-01 -9.369243e-02
9.462500e-01 -4.750000e-01 -9.526952e-02
9.462500e-01 -4.500000e-01 -9.708988e-02
9.462500e-01 -4.250000e-01 -9.915309e-02
9.462500e-01 -4.000000e-01 -1.014468e-01
9.462500e-01 -3.750000e-01 -1.039299e-01
9.462500e-01 -3.500000e-01 -1.065112e-01
9.462500e-01 -3.250000e-01 -1.090602e-01
9.462500e-01 -3.000000e-01 -1.114668e-01
9.462500e-01 -2.750000e-01 -1.136775e-01
9.462500e-01 -2.500000e-01 -1.156779e-01
9.462500e-01 -2.250000e-01 -1.174704e-01
9.462500e-01 -2.000000e-01 -1.190635e-01
9.462500e-01 -1.750000e-01 -1.204666e-01
9.462500e-01 -1.500000e-01 -1.216884e-01
9.462500e-01 -1.250000e-01 -1.227367e-01
9.462500e-01 -1.000000e-01 -1.236173e-01
9.462500e-01 -7.500000e-02 -1.243336e-01
